user_id,generation,country,subscription_status,registration_cohort,tenure_years,tenure_year_group,active_score,reactive_score,total_engagement_score,daily_active_hours_group,days_since_last_login,inactivity_by_tenure,status
728460,Millennials,India,Free,2022–2025 Mature,2,2–4 years,0.48706,0.79295,1.28001,6+ hours,161,0.22055, Recently active
351234,Boomers,India,Free,2019–2021 Monetization,6,5–7 years,0.20059,0.37657,0.57717,2–4 hours,303,0.13836, Recently active
1368572,Millennials,Canada,Business,2022–2025 Mature,2,2–4 years,0.20342,0.30457,0.50799,1–2 hours,29,0.03973, Recently active
1339038,Millennials,India,Free,2013–2015 Growth,13,10+ years,0.20341,0.29952,0.50294,1–2 hours,210,0.04426, Recently active
416593,Millennials,India,Free,2010–2012 Early adopters,16,10+ years,0.18354,0.33295,0.51649,1–2 hours,-1,-0.00017, Recently active
1111592,Gen X,India,Free,2016–2018 Expansion,8,8–10 years,0.36657,0.69124,1.05781,4–6 hours,173,0.05925, Recently active
955270,Millennials,United Kingdom,Business,2016–2018 Expansion,9,8–10 years,0.49459,0.78857,1.28316,4–6 hours,302,0.09193, Recently active
88773,Gen Z,Brazil,Free,2013–2015 Growth,12,10+ years,0.50615,0.74286,1.24901,4–6 hours,322,0.07352, Recently active
1337962,Boomers,United States,Premium,2019–2021 Monetization,7,5–7 years,0.26380,0.46829,0.73209,2–4 hours,35,0.01370, Recently active
631459,Gen X,Brazil,Free,2016–2018 Expansion,9,8–10 years,0.30074,0.67276,0.97350,4–6 hours,55,0.01674, Recently active
160587,Boomers,India,Free,2016–2018 Expansion,10,8–10 years,0.24938,0.37667,0.62605,2–4 hours,199,0.05452, Recently active
491301,Gen X,India,Free,2013–2015 Growth,13,10+ years,0.35407,0.65114,1.00521,4–6 hours,181,0.03815, Recently active
1152866,Millennials,Canada,Free,2016–2018 Expansion,8,8–10 years,0.42532,0.72829,1.15360,4–6 hours,166,0.05685, Recently active
884048,Gen X,United States,Free,2013–2015 Growth,13,10+ years,0.39615,0.56076,0.95691,2–4 hours,254,0.05353, Recently active
1068150,Gen X,Germany,Free,2013–2015 Growth,13,10+ years,0.23004,0.54229,0.77233,2–4 hours,102,0.02150, Recently active
969257,Gen X,United States,Premium,2013–2015 Growth,11,10+ years,0.13925,0.18400,0.32325,<1 hour,329,0.08194, Recently active
1357485,Millennials,Other,Free,2013–2015 Growth,11,10+ years,0.17079,0.24990,0.42069,<1 hour,278,0.06924, Recently active
1474445,Millennials,Canada,Premium,2022–2025 Mature,2,2–4 years,0.34379,0.62581,0.96960,4–6 hours,39,0.05342, Recently active
491025,Millennials,Japan,Free,2013–2015 Growth,12,10+ years,0.04692,0.10533,0.15226,<1 hour,58,0.01324, Recently active
401920,Gen X,Brazil,Free,2022–2025 Mature,2,2–4 years,0.36074,0.49362,0.85436,2–4 hours,296,0.40548,Active
1248958,Gen X,United States,Free,2022–2025 Mature,3,2–4 years,0.32785,0.57981,0.90766,2–4 hours,101,0.09224, Recently active
716625,Gen X,Brazil,Free,2022–2025 Mature,4,2–4 years,0.11371,0.19838,0.31209,<1 hour,128,0.08767, Recently active
1212094,Gen X,Canada,Free,2019–2021 Monetization,6,5–7 years,0.22104,0.39629,0.61732,2–4 hours,317,0.14475, Recently active
617426,Gen X,Canada,Premium,2019–2021 Monetization,7,5–7 years,0.34129,0.77086,1.11215,4–6 hours,255,0.09980, Recently active
280069,Millennials,India,Free,2016–2018 Expansion,9,8–10 years,0.22685,0.48667,0.71352,2–4 hours,169,0.05145, Recently active
1364186,Gen X,Canada,Free,2022–2025 Mature,2,2–4 years,0.25351,0.43181,0.68532,2–4 hours,11,0.01507, Recently active
1155098,Gen X,United States,Free,2016–2018 Expansion,9,8–10 years,0.22424,0.33143,0.55567,1–2 hours,211,0.06423, Recently active
1292084,Millennials,Brazil,Business,2019–2021 Monetization,5,5–7 years,0.49073,0.68048,1.17120,4–6 hours,16,0.00877, Recently active
180292,Gen X,Other,Free,2016–2018 Expansion,10,8–10 years,0.15855,0.32876,0.48731,1–2 hours,168,0.04603, Recently active
601762,Millennials,Brazil,Free,2010–2012 Early adopters,15,10+ years,0.18260,0.37086,0.55345,1–2 hours,183,0.03342, Recently active
135583,Gen Z,Brazil,Free,2022–2025 Mature,4,2–4 years,0.23163,0.34171,0.57335,1–2 hours,55,0.03767, Recently active
1114066,Gen Z,Brazil,Free,2013–2015 Growth,12,10+ years,0.60499,0.79429,1.39928,4–6 hours,361,0.08242, Recently active
441697,Gen Z,United States,Free,2019–2021 Monetization,6,5–7 years,0.19525,0.19505,0.39030,<1 hour,275,0.12557, Recently active
717462,Gen Z,South Korea,Business,2016–2018 Expansion,10,8–10 years,0.43628,0.62381,1.06009,4–6 hours,45,0.01233, Recently active
567495,Gen Z,India,Free,2022–2025 Mature,3,2–4 years,0.49491,0.64962,1.14453,4–6 hours,31,0.02831, Recently active
1381151,Gen Z,United States,Premium,2019–2021 Monetization,7,5–7 years,0.46796,0.65171,1.11968,4–6 hours,116,0.04540, Recently active
435118,Gen X,Brazil,Business,2022–2025 Mature,1,< 2 years,0.39683,0.69229,1.08911,4–6 hours,132,0.36164,Active
1183542,Gen X,India,Free,2013–2015 Growth,12,10+ years,0.12218,0.25324,0.37542,<1 hour,229,0.05228, Recently active
191192,Gen X,Other,Free,2013–2015 Growth,11,10+ years,0.17299,0.32733,0.50032,1–2 hours,162,0.04035, Recently active
705890,Boomers,Japan,Free,2022–2025 Mature,1,< 2 years,0.39336,0.60505,0.99841,4–6 hours,70,0.19178, Recently active
1025945,Gen X,Other,Free,2019–2021 Monetization,7,5–7 years,0.39500,0.65124,1.04624,4–6 hours,120,0.04697, Recently active
1339656,Gen X,India,Business,2016–2018 Expansion,10,8–10 years,0.22687,0.42800,0.65487,2–4 hours,313,0.08575, Recently active
294457,Gen X,Australia,Free,2016–2018 Expansion,9,8–10 years,0.10567,0.18067,0.28634,<1 hour,174,0.05297, Recently active
10593,Gen Z,India,Business,2016–2018 Expansion,8,8–10 years,0.56370,0.76571,1.32941,4–6 hours,205,0.07021, Recently active
1017029,Millennials,United States,Free,2010–2012 Early adopters,15,10+ years,0.33005,0.52705,0.85710,2–4 hours,160,0.02922, Recently active
1037684,Gen X,United Kingdom,Free,2010–2012 Early adopters,16,10+ years,0.11901,0.14810,0.26710,<1 hour,272,0.04658, Recently active
267353,Gen Z,Germany,Free,2019–2021 Monetization,6,5–7 years,0.27435,0.47733,0.75169,2–4 hours,269,0.12283, Recently active
87406,Gen X,India,Free,2010–2012 Early adopters,14,10+ years,0.41422,0.61676,1.03098,4–6 hours,231,0.04521, Recently active
440623,Gen X,India,Free,2019–2021 Monetization,6,5–7 years,0.13551,0.11429,0.24980,<1 hour,54,0.02466, Recently active
815987,Gen Z,Canada,Free,2022–2025 Mature,3,2–4 years,0.52267,0.76857,1.29124,4–6 hours,279,0.25479,Active
158653,Boomers,United States,Free,2013–2015 Growth,13,10+ years,0.10023,0.20924,0.30947,<1 hour,204,0.04299, Recently active
1109910,Gen Z,Australia,Free,2022–2025 Mature,1,< 2 years,0.48598,0.76857,1.25455,6+ hours,62,0.16986, Recently active
914071,Gen X,United States,Free,2010–2012 Early adopters,15,10+ years,0.12051,0.12286,0.24337,<1 hour,268,0.04895, Recently active
680233,Gen Z,Other,Premium,2019–2021 Monetization,7,5–7 years,0.24187,0.47267,0.71454,2–4 hours,281,0.10998, Recently active
395156,Millennials,United States,Premium,2019–2021 Monetization,5,5–7 years,0.25161,0.46971,0.72133,2–4 hours,292,0.16000, Recently active
754158,Gen Z,Japan,Business,2019–2021 Monetization,6,5–7 years,0.13453,0.31210,0.44663,1–2 hours,6,0.00274, Recently active
547573,Gen X,India,Free,2022–2025 Mature,2,2–4 years,0.14730,0.42410,0.57140,2–4 hours,12,0.01644, Recently active
548023,Gen Z,India,Free,2022–2025 Mature,3,2–4 years,0.35673,0.47562,0.83235,2–4 hours,29,0.02648, Recently active
768764,Gen X,United Kingdom,Free,2010–2012 Early adopters,15,10+ years,0.13771,0.28990,0.42762,1–2 hours,174,0.03178, Recently active
867894,Millennials,Canada,Free,2010–2012 Early adopters,16,10+ years,0.06344,0.15581,0.21925,<1 hour,261,0.04469, Recently active
311039,Gen X,India,Free,2013–2015 Growth,13,10+ years,0.22743,0.35714,0.58457,2–4 hours,74,0.01560, Recently active
534857,Gen X,South Korea,Free,2019–2021 Monetization,7,5–7 years,0.26797,0.38790,0.65587,2–4 hours,58,0.02270, Recently active
423213,Gen Z,United States,Free,2022–2025 Mature,1,< 2 years,0.51361,0.77400,1.28761,4–6 hours,203,0.55616,At risk
1398325,Gen X,India,Premium,2022–2025 Mature,2,2–4 years,0.12567,0.35295,0.47863,1–2 hours,121,0.16575, Recently active
1540061,Boomers,Germany,Free,2013–2015 Growth,11,10+ years,0.11745,0.31200,0.42945,1–2 hours,35,0.00872, Recently active
357343,Gen X,United Kingdom,Free,2013–2015 Growth,12,10+ years,0.07996,0.10495,0.18491,<1 hour,341,0.07785, Recently active
1275722,Boomers,Japan,Premium,2016–2018 Expansion,9,8–10 years,0.15495,0.34657,0.50152,2–4 hours,114,0.03470, Recently active
413728,Gen Z,Canada,Free,2019–2021 Monetization,7,5–7 years,0.16107,0.21162,0.37269,<1 hour,170,0.06654, Recently active
1101472,Gen X,Germany,Premium,2022–2025 Mature,3,2–4 years,0.41434,0.58590,1.00025,4–6 hours,69,0.06301, Recently active
591160,Gen Z,United States,Premium,2022–2025 Mature,3,2–4 years,0.33422,0.57133,0.90555,2–4 hours,37,0.03379, Recently active
586280,Millennials,United States,Free,2022–2025 Mature,2,2–4 years,0.16966,0.20695,0.37662,<1 hour,178,0.24384, Recently active
381249,Gen X,Japan,Free,2013–2015 Growth,11,10+ years,0.14244,0.31371,0.45615,1–2 hours,350,0.08717, Recently active
487768,Millennials,Other,Free,2016–2018 Expansion,10,8–10 years,0.24879,0.50505,0.75383,2–4 hours,147,0.04027, Recently active
677997,Boomers,India,Business,2022–2025 Mature,2,2–4 years,0.43250,0.70133,1.13383,4–6 hours,110,0.15068, Recently active
1390710,Gen Z,India,Free,2022–2025 Mature,4,2–4 years,0.40459,0.77571,1.18031,4–6 hours,97,0.06644, Recently active
66886,Millennials,South Korea,Free,2010–2012 Early adopters,15,10+ years,0.32520,0.44029,0.76548,2–4 hours,204,0.03726, Recently active
1104474,Millennials,Other,Free,2013–2015 Growth,12,10+ years,0.05067,0.17419,0.22486,<1 hour,9,0.00205, Recently active
582908,Millennials,Canada,Free,2022–2025 Mature,2,2–4 years,0.26380,0.42467,0.68847,2–4 hours,294,0.40274,Active
842419,Boomers,Canada,Premium,2019–2021 Monetization,5,5–7 years,0.41224,0.61057,1.02281,4–6 hours,52,0.02849, Recently active
376942,Millennials,Germany,Free,2019–2021 Monetization,7,5–7 years,0.24824,0.36800,0.61624,2–4 hours,216,0.08454, Recently active
647772,Millennials,United Kingdom,Free,2010–2012 Early adopters,15,10+ years,0.26476,0.43210,0.69686,2–4 hours,136,0.02484, Recently active
1206393,Gen Z,United States,Free,2013–2015 Growth,12,10+ years,0.47657,0.67724,1.15381,2–4 hours,67,0.01530, Recently active
622547,Gen X,Australia,Business,2019–2021 Monetization,5,5–7 years,0.17562,0.40867,0.58429,2–4 hours,328,0.17973, Recently active
864844,Gen X,Other,Free,2019–2021 Monetization,5,5–7 years,0.20022,0.34800,0.54822,1–2 hours,315,0.17260, Recently active
1163408,Boomers,India,Premium,2010–2012 Early adopters,14,10+ years,0.26439,0.43429,0.69867,2–4 hours,250,0.04892, Recently active
398334,Millennials,Other,Free,2019–2021 Monetization,7,5–7 years,0.15426,0.33848,0.49273,1–2 hours,244,0.09550, Recently active
304746,Gen Z,Australia,Free,2022–2025 Mature,4,2–4 years,0.42935,0.58867,1.01802,2–4 hours,6,0.00411, Recently active
700824,Boomers,Canada,Free,2019–2021 Monetization,5,5–7 years,0.50442,0.74724,1.25166,4–6 hours,45,0.02466, Recently active
43729,Boomers,South Korea,Free,2010–2012 Early adopters,15,10+ years,0.28920,0.41914,0.70834,2–4 hours,125,0.02283, Recently active
1209839,Millennials,United States,Free,2013–2015 Growth,12,10+ years,0.11897,0.22095,0.33992,<1 hour,209,0.04772, Recently active
620427,Boomers,United States,Free,2022–2025 Mature,3,2–4 years,0.10831,0.15171,0.26002,<1 hour,357,0.32603,Active
1335332,Gen X,Germany,Free,2010–2012 Early adopters,14,10+ years,0.36364,0.59314,0.95679,4–6 hours,204,0.03992, Recently active
1469873,Gen X,India,Free,2010–2012 Early adopters,16,10+ years,0.48045,0.61762,1.09807,4–6 hours,29,0.00497, Recently active
1328583,Gen X,India,Free,2022–2025 Mature,2,2–4 years,0.09440,0.13543,0.22983,<1 hour,45,0.06164, Recently active
1489385,Gen X,Germany,Free,2013–2015 Growth,13,10+ years,0.25299,0.38657,0.63956,2–4 hours,236,0.04974, Recently active
1506504,Gen Z,United States,Premium,2022–2025 Mature,4,2–4 years,0.17978,0.39305,0.57283,1–2 hours,350,0.23973, Recently active
73598,Millennials,Brazil,Free,2016–2018 Expansion,9,8–10 years,0.42458,0.83619,1.26077,6+ hours,318,0.09680, Recently active
785615,Millennials,Other,Free,2016–2018 Expansion,9,8–10 years,0.14634,0.39629,0.54262,2–4 hours,250,0.07610, Recently active
915888,Gen Z,Brazil,Free,2016–2018 Expansion,9,8–10 years,0.45491,0.55857,1.01348,2–4 hours,21,0.00639, Recently active
15927,Millennials,India,Premium,2022–2025 Mature,3,2–4 years,0.21839,0.53895,0.75734,2–4 hours,65,0.05936, Recently active
794956,Boomers,Other,Premium,2013–2015 Growth,13,10+ years,0.43945,0.69829,1.13774,4–6 hours,34,0.00717, Recently active
1348911,Gen X,United States,Free,2016–2018 Expansion,9,8–10 years,0.21466,0.42114,0.63581,2–4 hours,329,0.10015, Recently active
500267,Gen X,Brazil,Free,2019–2021 Monetization,6,5–7 years,0.25839,0.49829,0.75667,2–4 hours,120,0.05479, Recently active
1037985,Gen X,United States,Free,2016–2018 Expansion,8,8–10 years,0.31285,0.53181,0.84466,2–4 hours,345,0.11815, Recently active
1459011,Gen X,India,Free,2019–2021 Monetization,5,5–7 years,0.16382,0.28248,0.44630,1–2 hours,273,0.14959, Recently active
1219905,Boomers,United States,Free,2013–2015 Growth,13,10+ years,0.48028,0.62610,1.10638,4–6 hours,144,0.03035, Recently active
1444945,Boomers,Germany,Free,2010–2012 Early adopters,14,10+ years,0.20300,0.37648,0.57947,2–4 hours,14,0.00274, Recently active
311745,Millennials,Brazil,Free,2016–2018 Expansion,8,8–10 years,0.20548,0.34886,0.55434,1–2 hours,181,0.06199, Recently active
702380,Millennials,South Korea,Free,2016–2018 Expansion,8,8–10 years,0.14883,0.25600,0.40483,<1 hour,321,0.10993, Recently active
1458019,Millennials,Germany,Free,2022–2025 Mature,4,2–4 years,0.46823,0.66619,1.13442,4–6 hours,121,0.08288, Recently active
1228423,Gen X,Japan,Free,2013–2015 Growth,12,10+ years,0.21562,0.33295,0.54857,2–4 hours,247,0.05639, Recently active
1516984,Gen X,United Kingdom,Free,2016–2018 Expansion,9,8–10 years,0.25576,0.48010,0.73586,2–4 hours,190,0.05784, Recently active
171613,Millennials,India,Free,2019–2021 Monetization,5,5–7 years,0.33810,0.57724,0.91534,2–4 hours,255,0.13973, Recently active
523040,Gen Z,India,Free,2022–2025 Mature,2,2–4 years,0.45639,0.78286,1.23925,4–6 hours,54,0.07397, Recently active
450893,Gen Z,United Kingdom,Free,2016–2018 Expansion,10,8–10 years,0.34643,0.60114,0.94757,2–4 hours,134,0.03671, Recently active
1093223,Gen Z,United States,Business,2022–2025 Mature,2,2–4 years,0.22427,0.34590,0.57018,1–2 hours,363,0.49726,At risk
566428,Gen Z,United States,Free,2010–2012 Early adopters,16,10+ years,0.19518,0.40667,0.60184,2–4 hours,118,0.02021, Recently active
777554,Boomers,Other,Free,2010–2012 Early adopters,16,10+ years,0.37641,0.53848,0.91489,2–4 hours,211,0.03613, Recently active
208983,Gen Z,Canada,Free,2019–2021 Monetization,6,5–7 years,0.27770,0.49933,0.77704,2–4 hours,175,0.07991, Recently active
226322,Gen Z,Other,Free,2010–2012 Early adopters,16,10+ years,0.45487,0.78429,1.23915,4–6 hours,102,0.01747, Recently active
1455885,Millennials,Brazil,Business,2013–2015 Growth,13,10+ years,0.15106,0.22810,0.37916,<1 hour,143,0.03014, Recently active
760200,Millennials,United States,Free,2013–2015 Growth,11,10+ years,0.28463,0.41295,0.69758,2–4 hours,68,0.01694, Recently active
1267222,Millennials,Other,Free,2016–2018 Expansion,9,8–10 years,0.21635,0.38190,0.59825,2–4 hours,117,0.03562, Recently active
800998,Millennials,South Korea,Free,2019–2021 Monetization,5,5–7 years,0.50290,0.73581,1.23871,4–6 hours,1,0.00055, Recently active
985643,Millennials,Brazil,Premium,2010–2012 Early adopters,16,10+ years,0.17091,0.35857,0.52948,2–4 hours,130,0.02226, Recently active
1545984,Gen Z,United States,Free,2019–2021 Monetization,5,5–7 years,0.46490,0.69848,1.16338,4–6 hours,251,0.13753, Recently active
81806,Boomers,United States,Free,2016–2018 Expansion,9,8–10 years,0.22312,0.27305,0.49617,1–2 hours,336,0.10228, Recently active
65573,Boomers,Germany,Premium,2010–2012 Early adopters,14,10+ years,0.25174,0.39552,0.64726,2–4 hours,180,0.03523, Recently active
603825,Millennials,Brazil,Free,2019–2021 Monetization,6,5–7 years,0.42111,0.77000,1.19111,4–6 hours,188,0.08584, Recently active
3686,Gen X,Other,Free,2016–2018 Expansion,10,8–10 years,0.09871,0.18524,0.28395,<1 hour,317,0.08685, Recently active
1530905,Millennials,Other,Free,2010–2012 Early adopters,16,10+ years,0.34434,0.56752,0.91186,4–6 hours,176,0.03014, Recently active
208064,Gen Z,Germany,Free,2016–2018 Expansion,10,8–10 years,0.29103,0.54286,0.83389,2–4 hours,193,0.05288, Recently active
345215,Boomers,India,Free,2019–2021 Monetization,7,5–7 years,0.14302,0.28505,0.42807,1–2 hours,166,0.06497, Recently active
1379307,Boomers,Japan,Premium,2013–2015 Growth,12,10+ years,0.50362,0.69800,1.20162,4–6 hours,78,0.01781, Recently active
457246,Gen Z,United States,Free,2022–2025 Mature,3,2–4 years,0.43077,0.52962,0.96039,2–4 hours,134,0.12237, Recently active
1294775,Gen X,Australia,Free,2016–2018 Expansion,10,8–10 years,0.35480,0.57686,0.93165,4–6 hours,144,0.03945, Recently active
591,Gen Z,Other,Free,2016–2018 Expansion,9,8–10 years,0.26312,0.41781,0.68093,2–4 hours,32,0.00974, Recently active
895129,Gen Z,Germany,Premium,2016–2018 Expansion,9,8–10 years,0.22329,0.37143,0.59472,1–2 hours,166,0.05053, Recently active
1055587,Gen X,India,Free,2019–2021 Monetization,7,5–7 years,0.19757,0.36695,0.56452,2–4 hours,362,0.14168, Recently active
1388319,Gen X,United States,Business,2010–2012 Early adopters,16,10+ years,0.34144,0.70857,1.05001,4–6 hours,206,0.03527, Recently active
888738,Gen Z,India,Free,2013–2015 Growth,12,10+ years,0.19317,0.19352,0.38670,<1 hour,60,0.01370, Recently active
550457,Gen Z,Japan,Business,2022–2025 Mature,4,2–4 years,0.43255,0.65371,1.08627,4–6 hours,111,0.07603, Recently active
