user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,education_level,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,alcohol_frequency,perceived_stress_score,self_reported_happiness,body_mass_index,blood_pressure_systolic,blood_pressure_diastolic,daily_steps_count,weekly_work_hours,hobbies_count,social_events_per_month,books_read_per_year,volunteer_hours_per_month,travel_frequency_per_year,daily_active_minutes_instagram,sessions_per_day,posts_created_per_week,reels_watched_per_day,stories_viewed_per_day,likes_given_per_day,comments_written_per_day,dms_sent_per_week,dms_received_per_week,ads_viewed_per_day,ads_clicked_per_day,time_on_feed_per_day,time_on_explore_per_day,time_on_messages_per_day,time_on_reels_per_day,followers_count,following_count,uses_premium_features,notification_response_rate,account_creation_year,last_login_date,average_session_length_minutes,content_type_preference,preferred_content_theme,privacy_setting_level,two_factor_auth_enabled,biometric_login_used,linked_accounts_count,subscription_status,user_engagement_score
1204478,Instagram,45,Male,United States,Suburban,Lower-middle,Full-time employed,Some college,Married,f,1.2,8.9,Poor,No,Never,14,6,28.9,112,99,8181,29.0,4,6,8,2.0,3,78.0,3,2,81,55,74,14,18,16,16,3,33,14,8,20,581,537,f,0.34,2016,2025-06-14,26.0,Stories,Art,Private,t,f,5,Free,1.37
586645,Instagram,50,Non-binary,Brazil,Urban,Lower-middle,Full-time employed,Bachelor’s,Married,f,5.4,7.7,Average,Yes,Never,30,4,25.1,125,69,8025,38.1,4,3,14,1.4,3,283.0,15,7,174,134,175,58,20,38,23,14,148,83,45,75,264,573,t,0.82,2017,2025-12-12,18.9,Stories,Tech,Public,t,f,3,Free,1.1
1012268,Instagram,40,Male,United States,Urban,Middle,Student,Bachelor’s,In a relationship,f,14.3,5.9,Average,No,Rarely,22,10,21.4,145,85,8081,35.5,2,7,13,6.4,3,160.0,5,2,151,85,119,31,31,30,20,5,95,45,33,61,654,424,f,0.72,2014,2025-04-16,32.0,Live,Food,Friends only,t,t,2,Premium,1.16
263224,Instagram,14,Male,United States,Urban,Middle,Unemployed,Bachelor’s,In a relationship,f,1.8,8.2,Good,Former,Weekly,16,7,28.7,101,61,8121,35.9,3,6,5,1.6,6,200.0,9,7,254,113,122,32,30,27,18,7,105,36,49,77,1062,2289,f,0.77,2019,2025-05-07,22.2,Stories,Other,Friends only,t,f,1,Free,1.03
237887,Instagram,22,Male,India,Urban,Upper-middle,Unemployed,Master’s,Married,f,6.6,6.9,Average,Yes,Daily,6,10,27.7,95,72,7965,45.4,2,5,6,1.8,4,56.0,5,9,146,59,48,18,14,23,6,2,30,15,9,14,4813,8934,f,0.1,2024,2025-04-10,11.2,Reels,Food,Public,t,f,1,Free,1.95
48283,Instagram,39,Male,United States,Suburban,Upper-middle,Full-time employed,Bachelor’s,Single,t,10.2,7.2,Excellent,Yes,Rarely,13,7,22.7,150,75,8139,41.1,2,3,10,1.2,3,127.0,6,5,124,90,100,34,17,20,18,6,73,24,21,40,3258,7222,f,0.85,2023,2025-04-29,21.2,Reels,Other,Private,t,t,2,Business,1.43
920140,Instagram,56,Female,India,Suburban,Low,Part-time,High school,In a relationship,t,8.4,6.8,Good,No,Weekly,2,10,25.7,142,77,8006,42.2,3,1,8,2.8,5,5.0,1,5,49,34,30,13,12,6,7,2,3,1,1,1,1416,3216,f,0.56,2025,2025-03-08,5.0,Live,Art,Friends only,t,t,1,Free,11.83
784282,Instagram,32,Male,United States,Urban,Upper-middle,Student,PhD,Single,f,11.1,6.8,Excellent,No,Weekly,16,2,21.1,124,72,8075,46.4,1,3,8,6.3,4,135.0,12,3,122,79,89,21,22,22,23,7,74,30,32,49,1138,676,f,0.29,2024,2025-08-14,11.2,Live,Travel,Public,t,f,3,Free,1.03
263131,Instagram,53,Female,Brazil,Urban,Lower-middle,Full-time employed,Bachelor’s,In a relationship,f,2.1,6.4,Very poor,No,Weekly,7,5,29.5,146,62,7795,27.1,2,2,18,3.3,4,107.0,4,5,104,79,81,34,18,18,7,2,48,16,23,23,417,445,f,0.07,2015,2025-04-10,26.8,Mixed,Travel,Private,f,f,3,Premium,1.52
12973,Instagram,23,Male,India,Urban,Low,Part-time,Other,Single,f,4.5,5.5,Good,Yes,Never,11,8,19.4,152,69,7888,63.6,0,4,9,9.1,3,132.0,12,8,169,84,99,23,26,21,13,11,79,37,14,33,1985,2542,t,0.31,2022,2025-05-03,11.0,Live,Fashion,Friends only,t,f,1,Free,1.27
367361,Instagram,32,Female,Brazil,Urban,Low,Student,Some college,Single,f,5.0,6.4,Average,No,Several times a week,9,5,20.6,91,75,8037,26.3,4,1,14,3.3,1,159.0,7,2,134,94,99,32,29,40,20,3,73,24,27,41,1499,2017,f,0.45,2016,2025-02-26,22.7,Live,Tech,Friends only,t,f,1,Free,1.06
685870,Instagram,14,Female,Canada,Suburban,Lower-middle,Full-time employed,Some college,Divorced,f,8.8,7.2,Excellent,No,Rarely,32,9,21.7,146,90,7879,35.3,0,3,5,4.8,3,269.0,21,8,276,144,172,35,37,43,26,5,131,59,49,97,1261,2197,f,0.34,2014,2025-01-28,12.8,Reels,Fitness,Friends only,t,f,0,Business,0.99
751795,Instagram,18,Male,Canada,Urban,Low,Full-time employed,Bachelor’s,Married,f,7.5,7.0,Average,Former,Rarely,25,2,22.7,144,97,7966,42.7,3,2,10,0.4,3,318.0,34,12,300,145,192,52,49,26,26,4,177,84,73,88,4546,2590,t,0.56,2017,2025-06-06,9.4,Stories,Fashion,Friends only,t,f,3,Free,1.04
220010,Instagram,59,Male,India,Urban,Middle,Full-time employed,Bachelor’s,Single,f,2.4,6.6,Average,No,Weekly,10,4,19.9,148,65,8060,41.6,4,4,7,2.0,4,89.0,4,2,98,56,65,17,14,14,11,6,43,21,19,19,674,1406,f,0.11,2014,2025-03-07,22.2,Videos,Art,Private,t,f,1,Free,1.17
815073,Instagram,47,Female,India,Urban,Upper-middle,Full-time employed,Some college,Divorced,t,3.1,5.7,Good,No,Never,29,9,21.6,134,89,7996,14.3,1,6,14,9.7,5,138.0,6,3,113,68,105,17,19,29,12,4,63,19,33,53,6675,2830,f,0.76,2019,2025-09-13,23.0,Live,Other,Friends only,f,t,3,Free,1.06
896666,Instagram,30,Female,United States,Suburban,Middle,Student,High school,Married,t,7.6,9.4,Excellent,Yes,Rarely,21,10,26.1,152,91,8145,50.0,4,6,10,2.1,2,148.0,12,1,122,76,101,33,27,14,13,1,72,22,37,44,675,458,t,0.93,2017,2025-03-02,12.3,Mixed,Tech,Public,t,f,2,Free,1.14
606586,Instagram,22,Male,United States,Urban,Lower-middle,Full-time employed,Master’s,Divorced,f,4.7,6.0,Good,No,Never,30,10,29.5,136,91,7878,56.1,2,1,13,5.8,4,214.0,19,6,215,98,129,37,27,28,21,2,120,44,33,79,1192,563,f,0.85,2021,2025-08-03,11.3,Mixed,Tech,Public,t,t,1,Free,1.03
1446000,Instagram,62,Female,India,Urban,Lower-middle,Full-time employed,High school,Single,t,4.0,7.4,Very poor,Yes,Weekly,8,3,30.8,157,99,8096,37.5,4,1,8,2.3,1,114.0,4,3,123,83,98,25,22,21,10,3,46,18,14,38,506,511,f,0.38,2023,2025-01-03,28.5,Live,Art,Public,t,f,3,Business,1.37
680943,Instagram,60,Male,India,Suburban,Middle,Full-time employed,High school,In a relationship,t,7.0,6.9,Poor,No,Several times a week,26,6,17.2,136,81,7867,41.5,4,3,10,4.0,0,213.0,9,2,142,106,114,36,37,26,17,4,118,45,33,64,812,1542,f,0.4,2019,2025-12-30,23.7,Mixed,Art,Private,t,t,0,Free,0.9
353298,Instagram,38,Female,Other,Rural,Upper-middle,Unemployed,High school,Single,f,10.5,6.5,Good,No,Weekly,0,6,15.0,105,66,8066,56.5,3,3,4,2.3,2,44.0,1,4,70,40,46,15,12,9,4,3,24,11,10,9,195,228,t,0.25,2015,2025-11-17,44.0,Videos,Fitness,Private,f,f,1,Free,1.96
1444708,Instagram,42,Female,United States,Urban,Middle,Full-time employed,Some college,Single,f,14.9,6.1,Excellent,Yes,Rarely,7,3,21.4,153,82,8098,43.2,1,1,8,1.5,3,164.0,8,1,130,93,111,34,27,28,19,4,83,38,40,56,1411,3451,f,0.64,2022,2025-02-23,20.5,Photos,Music,Public,t,t,0,Free,1.1
179198,Instagram,25,Female,Australia,Urban,Low,Unemployed,Some college,In a relationship,t,3.4,6.9,Good,No,Weekly,8,5,25.2,97,73,7898,40.5,3,3,13,4.7,4,106.0,4,1,202,73,69,28,14,23,12,4,48,19,21,33,1402,3130,f,0.45,2024,2025-09-08,26.5,Stories,Other,Friends only,t,f,1,Free,1.2
1068036,Instagram,61,Female,Other,Suburban,Middle,Student,High school,In a relationship,f,10.4,7.2,Average,Yes,Never,40,5,26.7,150,95,7935,41.8,2,8,17,5.2,2,330.0,12,8,248,150,203,72,41,39,25,8,149,74,52,71,2229,2607,f,0.43,2018,2025-04-28,27.5,Photos,Travel,Private,f,t,1,Business,1.12
1360084,Instagram,50,Female,India,Rural,Lower-middle,Full-time employed,Bachelor’s,In a relationship,f,11.5,7.4,Average,No,Rarely,27,1,27.7,102,93,7852,14.8,0,4,17,2.2,1,242.0,11,9,197,121,149,43,35,40,35,7,100,35,40,97,2762,2124,t,0.93,2016,2025-08-16,22.0,Live,Music,Public,t,t,5,Free,1.08
431011,Instagram,17,Male,United States,Suburban,Middle,Full-time employed,Bachelor’s,Married,t,11.6,5.2,Average,No,Never,13,6,24.4,96,98,7838,52.8,4,4,9,4.6,2,239.0,25,14,277,118,140,44,28,41,26,5,118,57,55,56,2144,1701,f,0.78,2010,2025-08-24,9.6,Live,Fashion,Friends only,f,t,1,Free,1.12
543558,Instagram,31,Female,United States,Suburban,Upper-middle,Freelancer,Some college,Single,f,10.3,6.3,Good,No,Never,11,2,23.2,137,68,7899,49.0,1,3,7,0.9,4,215.0,12,8,175,120,141,41,36,40,25,7,108,47,39,67,1270,2564,f,0.61,2025,2025-10-26,17.9,Mixed,Other,Private,t,f,1,Free,1.14
1324593,Instagram,41,Male,Canada,Urban,Upper-middle,Freelancer,High school,In a relationship,t,10.0,8.8,Good,No,Never,36,1,22.0,133,96,7894,58.8,2,5,13,8.6,4,361.0,26,10,273,150,211,55,58,47,32,8,160,63,88,133,1010,1266,f,0.26,2012,2025-09-06,13.9,Videos,Food,Public,t,t,3,Free,0.97
1354553,Instagram,32,Male,United States,Suburban,Middle,Student,Master’s,Single,f,9.9,4.6,Average,Former,Daily,2,4,26.4,125,92,7971,24.3,8,3,8,5.8,1,92.0,4,2,96,64,77,19,20,23,21,0,52,15,14,30,1800,1610,f,0.15,2018,2025-03-08,23.0,Stories,Fashion,Public,t,f,0,Free,1.3
1294485,Instagram,29,Female,Brazil,Rural,Middle,Full-time employed,Bachelor’s,Single,f,6.1,6.6,Average,No,Weekly,26,8,18.3,132,96,7934,52.2,2,3,12,3.5,4,220.0,13,9,227,121,134,44,30,36,20,6,97,50,45,68,777,1538,f,0.32,2017,2025-08-17,16.9,Photos,Fashion,Private,t,t,4,Free,1.13
820836,Instagram,55,Female,United States,Rural,Low,Full-time employed,Some college,Single,t,11.1,6.0,Poor,No,Rarely,32,7,21.8,138,94,7848,47.6,7,6,11,0.6,4,198.0,24,2,182,109,139,31,34,33,14,6,94,36,30,57,906,2048,f,0.36,2022,2025-02-08,8.2,Videos,Tech,Public,t,f,2,Free,1.04
1342804,Instagram,23,Male,United States,Rural,Upper-middle,Freelancer,Master’s,Single,f,9.7,6.6,Average,No,Rarely,12,4,30.0,154,85,7943,35.2,2,3,9,5.6,3,147.0,5,3,246,85,91,22,27,21,16,4,88,30,32,57,81,55,f,0.69,2013,2025-11-13,29.4,Mixed,Fitness,Public,t,f,4,Free,0.97
206604,Instagram,60,Male,Canada,Urban,Low,Unemployed,High school,Divorced,f,2.6,6.9,Average,Yes,Weekly,17,2,24.0,128,84,7986,40.7,2,2,12,1.0,2,162.0,6,1,139,97,100,28,20,27,15,2,81,19,40,44,1592,2340,t,0.32,2015,2025-06-23,27.0,Stories,Travel,Private,f,f,2,Free,0.98
419788,Instagram,59,Male,India,Rural,Lower-middle,Full-time employed,Bachelor’s,Single,f,3.0,6.5,Poor,No,Several times a week,17,4,24.8,95,81,8057,54.8,2,2,7,2.7,1,209.0,9,8,172,99,130,42,38,42,20,1,89,31,51,43,1021,1505,f,0.21,2010,2025-10-01,23.2,Stories,Other,Public,t,f,4,Premium,1.13
780520,Instagram,18,Male,India,Suburban,Lower-middle,Part-time,High school,Widowed,f,3.3,8.2,Average,No,Several times a week,30,5,24.1,147,65,7976,44.0,2,5,6,2.7,5,304.0,11,13,300,150,207,62,35,35,17,8,171,31,60,81,1486,647,f,0.02,2022,2025-11-01,27.6,Reels,Food,Public,t,t,1,Free,1.21
1492170,Instagram,53,Female,Australia,Suburban,Lower-middle,Full-time employed,Bachelor’s,Single,f,13.8,6.7,Average,No,Weekly,15,10,27.6,138,61,7933,34.9,4,10,8,6.5,2,72.0,2,1,74,55,66,9,19,17,9,0,43,10,10,26,680,1268,f,0.08,2021,2025-07-05,36.0,Reels,Food,Private,t,f,3,Premium,1.19
206470,Instagram,52,Male,Australia,Urban,Lower-middle,Full-time employed,Bachelor’s,Single,f,5.0,7.6,Poor,No,Never,9,8,23.1,124,63,7886,61.4,3,3,10,2.8,2,29.0,1,3,78,42,34,9,10,10,5,2,13,7,4,9,1104,936,t,0.42,2017,2025-09-03,29.0,Live,Tech,Private,t,f,2,Free,2.03
358984,Instagram,55,Male,India,Urban,Middle,Retired,Bachelor’s,Single,f,10.3,7.1,Excellent,No,Weekly,31,10,26.6,118,82,7844,38.5,3,8,15,6.0,2,218.0,11,8,161,116,141,43,38,32,16,10,126,34,36,53,838,1540,f,0.16,2024,2025-05-13,19.8,Photos,Food,Private,t,t,1,Free,1.15
605495,Instagram,48,Male,United Kingdom,Suburban,Middle,Full-time employed,Some college,Single,t,4.7,5.1,Average,No,Rarely,40,8,23.2,114,83,8108,27.6,3,3,7,2.6,3,367.0,27,6,256,150,203,66,45,50,26,8,158,97,60,84,745,1179,f,0.04,2019,2025-07-26,13.6,Reels,Tech,Private,f,f,0,Free,0.96
996292,Instagram,32,Male,South Korea,Suburban,Middle,Unemployed,Bachelor’s,In a relationship,f,12.9,7.8,Poor,Yes,Daily,5,10,30.2,104,79,7951,51.8,4,4,14,0.7,6,5.0,1,6,44,27,39,11,7,8,5,1,2,1,1,2,3329,4225,f,0.9,2018,2025-12-21,5.0,Mixed,Other,Friends only,t,f,5,Free,13.17
685394,Instagram,64,Female,Other,Urban,Lower-middle,Freelancer,Bachelor’s,Married,f,6.8,4.6,Poor,No,Never,30,1,22.2,90,98,7870,36.2,2,6,10,0.9,2,288.0,17,10,222,148,166,40,42,45,37,4,147,41,56,92,1770,2112,f,0.47,2015,2025-02-23,16.9,Live,Tech,Private,t,f,0,Premium,0.96
806218,Instagram,27,Female,India,Urban,High,Full-time employed,Other,Married,f,5.7,6.8,Good,Former,Rarely,25,1,31.5,137,79,8225,37.0,2,6,10,4.3,7,377.0,16,6,300,150,227,61,39,45,30,7,158,80,75,145,216,99,f,0.49,2015,2025-01-04,23.6,Photos,Fitness,Public,t,f,1,Free,0.97
720462,Instagram,36,Female,United States,Urban,Lower-middle,Student,Other,Single,t,5.6,8.0,Excellent,Yes,Never,12,6,21.6,152,73,8046,53.9,1,7,6,1.4,4,106.0,6,0,98,77,76,21,19,19,10,4,62,25,23,36,274,294,t,0.25,2015,2025-09-12,17.7,Photos,Food,Private,f,f,2,Free,1.1
198495,Instagram,44,Female,Germany,Urban,High,Freelancer,Bachelor’s,In a relationship,t,9.9,5.9,Good,Yes,Rarely,9,6,28.5,141,79,7963,62.1,6,6,17,3.4,4,38.0,2,6,70,39,40,13,16,10,9,2,23,7,6,10,652,501,f,0.84,2019,2025-11-17,19.0,Stories,Food,Friends only,t,f,2,Premium,2.15
7132,Instagram,14,Male,United States,Suburban,Low,Freelancer,Bachelor’s,Married,t,4.8,4.9,Average,Former,Never,12,5,29.9,116,63,8070,26.6,2,4,14,4.9,4,86.0,9,8,181,53,68,23,22,13,10,3,35,23,15,22,296,223,f,0.94,2011,2025-01-29,9.6,Reels,Fitness,Private,t,t,2,Free,1.59
780483,Instagram,63,Female,United States,Urban,Low,Full-time employed,High school,Married,t,17.1,8.2,Average,No,Rarely,0,4,23.8,131,90,7884,32.6,4,4,9,5.9,1,66.0,3,1,69,72,58,18,15,23,6,3,36,12,15,26,528,727,f,0.38,2023,2026-01-02,22.0,Stories,Other,Friends only,t,f,0,Premium,1.45
691456,Instagram,43,Female,United Kingdom,Urban,Low,Freelancer,Bachelor’s,Single,f,9.1,6.9,Average,No,Never,25,3,26.5,112,94,8153,41.8,4,7,8,4.2,5,293.0,10,3,237,143,173,58,40,41,22,12,137,63,37,63,8130,10000,t,0.84,2019,2025-06-13,29.3,Stories,Art,Public,t,t,1,Free,1.01
446974,Instagram,14,Female,United Kingdom,Urban,Middle,Student,Some college,Married,f,19.1,7.9,Excellent,No,Rarely,21,3,24.1,143,80,8227,33.4,1,7,12,3.0,4,312.0,10,12,266,150,195,62,36,45,31,9,148,61,72,68,349,163,t,0.17,2024,2025-05-29,31.2,Photos,Music,Friends only,t,f,1,Free,1.13
1232654,Instagram,22,Male,United States,Urban,Middle,Unemployed,High school,Single,t,7.8,6.8,Average,No,Rarely,2,9,19.5,120,67,8107,55.7,3,7,14,1.1,4,10.0,1,8,125,38,32,7,8,14,10,1,5,2,1,4,5209,6365,t,0.48,2010,2025-10-15,10.0,Photos,Food,Public,f,f,1,Free,6.36
99065,Instagram,34,Female,India,Suburban,Lower-middle,Full-time employed,Other,In a relationship,f,14.5,7.1,Good,No,Rarely,18,10,19.3,104,80,8030,29.8,0,5,4,7.1,4,125.0,4,4,116,84,85,22,16,28,18,4,72,17,27,31,64,129,t,0.86,2015,2025-12-27,31.2,Mixed,Tech,Public,t,t,5,Free,1.12
45131,Instagram,41,Male,United States,Suburban,Middle,Student,Bachelor’s,Single,t,17.1,8.7,Good,No,Several times a week,31,5,27.8,134,72,8024,34.1,3,2,11,1.3,3,271.0,9,9,212,137,140,46,54,27,24,6,117,72,46,86,4651,9941,t,0.11,2019,2025-09-30,30.1,Mixed,Fitness,Public,f,t,2,Premium,0.95
916757,Instagram,30,Female,Germany,Urban,Middle,Freelancer,High school,In a relationship,f,5.1,7.9,Poor,No,Rarely,28,1,19.0,132,62,7961,35.8,1,4,5,1.9,1,401.0,17,7,296,150,217,65,53,50,32,8,210,97,100,126,4915,10000,f,0.93,2024,2025-11-05,23.6,Stories,Fitness,Private,f,t,0,Premium,0.92
9709,Instagram,25,Male,India,Urban,High,Full-time employed,High school,Single,t,3.4,4.3,Poor,No,Rarely,35,6,27.1,125,63,8171,39.7,3,3,15,5.9,2,328.0,10,6,300,150,187,51,44,45,42,6,181,56,74,131,589,758,f,0.44,2018,2025-12-24,32.8,Reels,Fashion,Friends only,t,f,1,Free,0.93
804908,Instagram,29,Male,Australia,Urban,Middle,Student,High school,Married,t,7.6,6.2,Excellent,No,Several times a week,20,8,27.8,104,82,8034,25.0,6,2,14,2.1,5,211.0,7,9,243,97,124,41,21,42,21,6,111,54,38,79,8539,10000,t,0.04,2015,2025-05-06,30.1,Live,Tech,Friends only,t,f,3,Free,1.1
846943,Instagram,37,Female,Australia,Urban,Middle,Retired,High school,Single,f,11.0,7.5,Very poor,No,Never,8,1,26.3,107,72,8104,40.7,1,5,11,1.6,2,132.0,9,2,112,88,89,29,22,20,12,2,77,24,19,34,1359,1249,f,0.24,2024,2025-09-18,14.7,Stories,Other,Private,f,f,1,Premium,1.15
12896,Instagram,16,Male,Australia,Rural,Upper-middle,Part-time,Some college,Single,f,8.9,7.4,Good,Yes,Several times a week,16,6,24.2,158,86,7909,27.2,1,2,10,6.3,2,117.0,9,12,172,71,80,27,26,22,12,0,65,16,18,30,2587,4448,t,0.29,2011,2025-08-01,13.0,Photos,Other,Public,f,f,3,Business,1.44
1117430,Instagram,17,Non-binary,India,Suburban,Low,Part-time,Some college,In a relationship,f,6.1,7.6,Average,Former,Never,1,4,33.3,129,99,8050,35.2,2,1,14,2.0,3,92.0,3,7,178,67,66,28,20,17,16,2,50,20,15,34,7123,10000,f,0.71,2012,2025-06-30,30.7,Videos,Art,Friends only,t,t,0,Free,1.54
960434,Instagram,25,Female,Australia,Suburban,Lower-middle,Student,High school,Widowed,t,8.6,7.6,Very poor,No,Weekly,14,7,26.8,122,91,7998,38.4,3,3,12,2.9,2,175.0,6,3,185,90,114,34,31,29,26,10,72,35,28,47,4818,10000,t,0.93,2021,2025-04-04,29.2,Stories,Fashion,Private,t,f,1,Premium,1.09
1384386,Instagram,22,Female,Other,Urban,Upper-middle,Full-time employed,Bachelor’s,Married,f,2.2,6.7,Good,No,Weekly,3,4,16.4,135,99,7961,36.4,3,5,7,2.8,3,61.0,3,5,169,42,53,9,14,21,7,2,26,17,6,21,5154,4605,f,0.8,2016,2025-02-28,20.3,Live,Other,Friends only,t,f,2,Free,1.39
1418958,Instagram,43,Male,Other,Urban,Middle,Full-time employed,High school,Married,f,11.8,6.3,Good,Yes,Several times a week,2,4,23.0,99,81,8005,45.7,4,3,7,8.5,4,189.0,7,5,152,104,109,45,31,27,24,9,79,32,43,54,229,396,t,0.67,2018,2025-08-10,27.0,Mixed,Fashion,Friends only,t,f,4,Free,1.13
665189,Instagram,15,Female,Canada,Rural,Middle,Student,High school,Divorced,f,6.4,7.3,Poor,No,Never,39,3,23.6,123,86,7971,45.7,2,3,16,2.6,3,355.0,12,9,300,150,199,47,40,46,42,12,178,84,78,103,5370,7173,f,0.47,2014,2025-10-09,29.6,Photos,Other,Friends only,t,t,2,Premium,0.9
1064070,Instagram,33,Male,Germany,Suburban,Upper-middle,Student,Bachelor’s,In a relationship,t,9.8,7.3,Very poor,No,Never,32,6,30.4,151,62,8086,46.5,5,6,9,5.8,2,321.0,13,10,257,150,190,53,48,44,22,11,179,89,68,80,1482,1916,f,0.56,2016,2025-09-11,24.7,Stories,Other,Friends only,t,f,1,Free,1.01
142778,Instagram,53,Female,India,Suburban,Middle,Freelancer,Bachelor’s,Single,f,1.2,6.9,Very poor,Yes,Never,33,6,28.6,91,92,7947,55.4,1,4,10,1.7,0,246.0,7,7,192,108,148,47,36,37,23,3,127,54,40,79,18735,10000,f,0.39,2016,2025-06-30,35.1,Videos,Travel,Friends only,f,f,1,Free,1.06
1063617,Instagram,33,Female,Brazil,Suburban,Lower-middle,Full-time employed,High school,Married,f,5.9,6.6,Average,No,Never,38,6,24.5,97,83,7992,41.8,0,3,10,3.3,4,315.0,15,5,229,150,210,62,28,54,30,7,162,90,51,119,4460,8034,f,0.46,2010,2025-06-24,21.0,Videos,Travel,Public,f,f,3,Free,1.1
578276,Instagram,27,Male,United States,Suburban,Upper-middle,Student,Bachelor’s,Single,f,6.4,6.7,Good,No,Rarely,33,4,24.2,106,67,7883,47.8,6,5,15,4.9,3,364.0,26,5,300,150,215,64,44,43,37,11,214,74,43,124,1530,875,f,0.74,2014,2025-10-22,14.0,Photos,Art,Friends only,f,t,1,Business,0.98
1445587,Instagram,51,Female,Brazil,Urban,Upper-middle,Full-time employed,Bachelor’s,In a relationship,f,6.7,7.1,Average,Yes,Never,7,6,27.1,113,60,8083,34.7,3,6,15,7.4,1,5.0,1,4,44,34,34,4,8,7,7,2,3,1,1,1,389,341,f,0.88,2024,2025-01-30,5.0,Mixed,Art,Friends only,t,t,3,Premium,9.0
1539036,Instagram,34,Female,United States,Urban,Middle,Student,High school,Single,f,5.0,7.1,Excellent,No,Never,6,10,20.8,117,94,8015,51.6,4,2,10,3.6,7,10.0,1,1,50,32,31,5,12,9,6,5,6,2,2,3,866,2080,f,0.56,2020,2025-07-18,10.0,Reels,Fitness,Private,t,f,2,Free,4.0
26992,Instagram,48,Male,India,Urban,Low,Full-time employed,Bachelor’s,Single,f,7.0,9.6,Very poor,No,Several times a week,26,8,26.8,135,75,8007,48.7,5,5,6,5.7,1,155.0,5,1,116,83,109,41,20,17,8,5,74,17,39,50,151,104,f,0.71,2016,2025-01-20,31.0,Reels,Tech,Public,t,f,0,Free,1.24
1268495,Instagram,22,Female,India,Rural,Middle,Freelancer,High school,In a relationship,f,3.5,9.1,Excellent,No,Several times a week,6,7,28.8,100,87,7928,50.2,4,2,6,1.4,5,92.0,3,8,200,81,66,16,20,15,11,3,49,23,10,36,778,1177,f,0.92,2024,2025-01-02,30.7,Live,Fashion,Private,f,f,3,Free,1.31
915347,Instagram,40,Male,United States,Suburban,Lower-middle,Full-time employed,Some college,Single,t,4.8,8.0,Average,Former,Rarely,24,10,26.4,156,88,7993,46.8,3,3,4,0.8,4,125.0,8,6,100,78,75,26,19,14,13,4,54,31,24,34,1263,739,f,0.21,2012,2025-05-08,15.6,Photos,Fashion,Friends only,t,t,5,Free,1.15
857588,Instagram,33,Female,Brazil,Urban,High,Retired,Bachelor’s,Single,t,2.5,7.2,Average,No,Never,14,6,25.3,117,64,8008,46.3,7,2,13,1.5,5,100.0,7,5,101,65,70,27,24,25,8,0,59,22,14,24,406,970,f,0.39,2019,2025-07-12,14.3,Stories,Fashion,Friends only,t,t,1,Free,1.38
750806,Instagram,53,Female,India,Suburban,Low,Student,Bachelor’s,In a relationship,f,4.4,7.7,Very poor,Yes,Never,16,6,22.0,132,72,7912,31.8,2,2,11,1.8,0,158.0,14,5,131,108,94,28,34,32,13,3,90,16,38,36,4110,7965,f,0.46,2016,2025-10-14,11.3,Videos,Tech,Public,t,t,3,Free,1.04
1498568,Instagram,33,Female,United Kingdom,Rural,Middle,Full-time employed,High school,Single,f,14.1,8.0,Average,No,Rarely,39,9,25.2,141,98,7958,54.2,3,2,10,1.9,2,307.0,27,8,208,150,137,54,43,64,31,12,145,35,40,95,4598,5927,f,0.09,2023,2025-09-22,11.4,Videos,Food,Private,t,t,0,Business,0.87
809096,Instagram,33,Male,United States,Suburban,Low,Student,Bachelor’s,In a relationship,f,8.2,9.2,Poor,No,Several times a week,33,7,28.3,113,84,7977,33.6,1,9,11,10.8,4,305.0,19,8,240,129,187,49,35,33,23,6,174,91,32,86,1073,1801,t,0.09,2025,2025-12-29,16.1,Live,Music,Private,f,f,5,Free,1.01
366179,Instagram,35,Male,India,Suburban,High,Full-time employed,Some college,In a relationship,f,8.9,7.4,Poor,No,Never,13,9,22.9,131,82,7996,12.9,1,7,8,3.3,2,5.0,1,6,45,29,21,7,15,8,6,0,3,1,1,1,2512,5238,f,0.91,2010,2025-09-26,5.0,Videos,Music,Friends only,t,f,1,Free,8.83
366993,Instagram,30,Female,United States,Suburban,Low,Student,High school,Married,t,8.0,7.3,Good,No,Never,38,10,29.2,153,70,8027,36.0,1,1,7,5.6,4,254.0,11,4,181,143,162,40,39,42,23,10,109,48,37,96,1794,3984,f,0.1,2025,2025-10-28,23.1,Videos,Music,Public,t,f,0,Free,1.0
189050,Instagram,27,Female,United States,Urban,Low,Full-time employed,Some college,Married,t,8.8,7.9,Average,No,Rarely,33,6,22.8,132,94,7976,35.7,0,2,21,3.9,4,270.0,9,15,266,147,156,34,43,45,26,5,139,74,65,102,1101,2246,t,0.23,2010,2025-01-31,30.0,Photos,Travel,Public,t,t,1,Free,0.99
1484658,Instagram,58,Male,Germany,Urban,Upper-middle,Full-time employed,Master’s,In a relationship,f,0.8,5.6,Very poor,No,Weekly,32,3,23.1,154,96,8105,47.1,5,6,9,7.8,1,374.0,13,6,278,150,213,73,55,40,44,8,200,96,88,118,290,421,f,0.1,2019,2025-05-05,28.8,Stories,Tech,Public,t,f,4,Free,1.01
